Transaction_ID,Timestamp,Amount,Merchant,Location,Card_Type,Device,Is_Fraud
4088,22/01/2025 06:25,93.14,Sherman Inc,South Miranda,MasterCard,Mobile,0
4089,26/01/2025 14:45,189.34,Kerr PLC,Lake Cathychester,MasterCard,Mobile,0
4090,22/01/2025 11:29,4.6,"Gomez, Frazier and Ferguson",Merrittside,Amex,Tablet,0
4091,02/02/2025 16:18,132.48,Norris LLC,Stewartland,Visa,Mobile,0
4092,04/02/2025 15:52,41.75,"Solomon, Berg and Sullivan",Ryanville,Amex,Mobile,0
4093,17/01/2025 07:34,65.11,Parker LLC,Lake Samantha,Discover,Mobile,0
4094,14/01/2025 00:51,264.31,Simmons-Brown,Rogersborough,Discover,Tablet,0
4095,18/01/2025 05:56,40.34,"Wilson, Richard and Moreno",Lake Tiffanymouth,Visa,Desktop,0
4096,19/01/2025 15:43,62.61,Barnett Group,Mendozaland,MasterCard,Tablet,0
4097,27/01/2025 03:44,1.38,Williams and Sons,Wagnerburgh,Visa,Tablet,0
4098,28/01/2025 12:37,8.51,"Pierce, Scott and Nelson",Port Victorialand,Visa,Mobile,0
4099,13/01/2025 21:02,29.92,Tate-Holland,South Jenna,Visa,Mobile,0
4100,11/01/2025 09:22,2.82,Graham and Sons,New Andrew,Amex,Desktop,0
4101,07/01/2025 00:33,99.8,"Green, Yang and Alvarez",Jessicaland,Discover,Desktop,0
4102,06/01/2025 13:31,55.58,Davis and Sons,East Elizabethstad,Visa,Desktop,0
4103,20/01/2025 22:35,79.44,Cervantes Inc,East Johnborough,Visa,Desktop,0
4104,28/01/2025 00:27,19.19,Mccann-Doyle,Philipville,Visa,Tablet,0
4105,07/01/2025 15:44,35.09,"Caldwell, Le and Barton",Thomasshire,Amex,Desktop,0
4106,05/02/2025 00:35,109.01,Jones Ltd,Robleschester,Amex,Tablet,0
4107,01/02/2025 13:30,336.11,"Lopez, Perez and Taylor",West Teresaville,Amex,Mobile,0
4108,06/01/2025 01:21,5.17,Thornton Group,Diazberg,Visa,Desktop,0
4109,04/01/2025 04:56,221.08,Velasquez-Smith,Aliciachester,MasterCard,Mobile,0
4110,22/01/2025 23:39,86.01,"Smith, Collins and Mercer",Port Donald,MasterCard,Mobile,0
4111,28/01/2025 11:50,82.99,Allen-Moran,North Vanessahaven,MasterCard,Tablet,0
4112,13/01/2025 20:58,69.37,Martin-Gardner,Mitchellton,Discover,Desktop,0
4113,04/02/2025 08:25,7.19,Powell Inc,Adamburgh,Visa,Tablet,0
4114,02/02/2025 04:39,9.42,"Brown, Campbell and Morales",Port Annahaven,MasterCard,Mobile,0
4115,23/01/2025 07:53,91.86,Hartman-Griffith,Grantfort,MasterCard,Desktop,0
4116,31/01/2025 11:06,41.7,Rosales-Cooper,Krystalton,MasterCard,Mobile,0
4117,24/01/2025 11:38,249.21,"Hodge, King and Jackson",Christinaview,Visa,Mobile,0
4118,30/01/2025 21:38,52.19,Rodriguez-Herrera,Ethanberg,MasterCard,Desktop,0
4119,25/01/2025 08:02,15.46,Powers-Green,Meganborough,MasterCard,Desktop,0
4120,23/01/2025 16:34,125.43,Hicks Group,Jonesside,Visa,Desktop,0
4121,31/01/2025 14:58,34.72,Jenkins and Sons,Melissachester,Discover,Tablet,0
4122,04/01/2025 00:58,74.54,Smith PLC,South Patty,Amex,Tablet,0
4123,17/01/2025 18:01,119.68,"Mitchell, Gomez and Ochoa",Craigborough,MasterCard,Mobile,0
4124,18/01/2025 14:50,230.52,Wilson-Bentley,North Kellyborough,Amex,Desktop,0
4125,16/01/2025 01:33,157.11,"Smith, Prince and Norton",Barrmouth,Discover,Mobile,1
4126,01/02/2025 00:03,112.81,"White, Reid and Fischer",South Robert,Discover,Mobile,0
4127,26/01/2025 02:49,113.83,Sanders Group,Antonioshire,MasterCard,Mobile,0
4128,02/02/2025 17:35,291.74,Sanchez and Sons,Tylershire,Visa,Mobile,0
4129,05/02/2025 02:37,35.07,Olson Group,Morrismouth,Discover,Mobile,0
4130,27/01/2025 23:36,0.11,"Baker, Fisher and Smith",Gonzalezview,Amex,Desktop,0
4131,07/01/2025 18:59,31.74,Goodwin-Thompson,Reneestad,Amex,Tablet,0
4132,30/01/2025 02:30,24.58,Gardner-Mccoy,Christinastad,Amex,Desktop,0
4133,15/01/2025 16:53,108.42,Cameron Ltd,North Michaelshire,Amex,Desktop,0
4134,27/01/2025 13:25,100.43,Morris-Turner,Weaverport,Discover,Desktop,0
4135,05/01/2025 19:16,90.01,Brown-Patton,Stewartborough,MasterCard,Tablet,0
4136,22/01/2025 23:59,1.64,Young PLC,Russellhaven,MasterCard,Tablet,0
4137,30/01/2025 10:57,130.48,Montoya-Kennedy,Kimbury,Amex,Tablet,0
4138,05/02/2025 15:33,39.09,Graham Ltd,Kellymouth,MasterCard,Desktop,0
4139,05/02/2025 14:10,109.38,Elliott-Keller,East Patricia,Amex,Tablet,0
4140,30/01/2025 17:38,81.32,"Powers, Lozano and Stout",South Katrina,Amex,Mobile,0
4141,04/02/2025 18:35,41.97,Abbott-Ellison,North Alyssaburgh,Visa,Tablet,0
4142,01/01/2025 06:57,14.45,Webb and Sons,North Walter,Discover,Desktop,1
4143,05/02/2025 09:57,9.92,"Leach, Li and Fischer",Martinezmouth,Discover,Desktop,0
4144,24/01/2025 16:00,178.09,"Vazquez, Schultz and Davis",Michaelside,Amex,Mobile,0
4145,19/01/2025 18:29,250.59,Hamilton-Wells,Westborough,Discover,Tablet,0
4146,01/02/2025 13:34,104.92,Thomas PLC,Johnstonview,MasterCard,Tablet,0
4147,20/01/2025 02:03,10.92,Campbell-Good,Anneborough,Amex,Mobile,0
4148,31/01/2025 23:57,51.42,Dunn-Huff,South Amy,Visa,Desktop,0
4149,06/01/2025 14:05,130.54,Brown-Conner,Port David,MasterCard,Desktop,0
4150,30/01/2025 00:23,151.33,Duncan-Cook,South Kellystad,Visa,Tablet,0
4151,07/01/2025 06:11,12.58,Cole PLC,Port Nicholasberg,Visa,Tablet,0
4152,03/01/2025 19:13,0,"Hernandez, Salinas and Anderson",Cookmouth,Discover,Tablet,0
4153,15/01/2025 12:30,124.53,Brandt-Berry,West Stephenmouth,Discover,Tablet,0
4154,20/01/2025 08:25,44.1,Bridges-Murphy,Kleinchester,Amex,Tablet,0
4155,04/01/2025 06:17,29.37,Smith Inc,New Justinbury,Discover,Desktop,0
4156,05/02/2025 04:52,1.3,"Jimenez, Ross and Contreras",Ericshire,Visa,Desktop,0
4157,06/01/2025 02:39,77.72,Jacobs-Gardner,South Samantha,Visa,Desktop,0
4158,29/01/2025 21:23,190.48,Sanders LLC,Port David,MasterCard,Desktop,0
4159,04/01/2025 01:59,316.14,Mueller Inc,Rogerstown,Visa,Mobile,0
4160,23/01/2025 02:35,83.41,"Harding, Harris and Johnson",South Josephshire,Amex,Desktop,0
4161,01/02/2025 03:02,72.25,Russo-Gonzalez,Collinsport,Amex,Mobile,0
4162,24/01/2025 17:03,8.89,Rios-Huffman,Deniseport,Discover,Desktop,0
4163,02/01/2025 22:53,79.6,"Vaughan, Harvey and Cummings",Lake Katieside,Discover,Tablet,0
4164,25/01/2025 01:16,47.8,Crawford-Flynn,North James,Discover,Tablet,0
4165,26/01/2025 17:34,93.43,Burke-Neal,South Renee,Amex,Tablet,0
4166,02/01/2025 14:38,49.22,Martin-Fleming,Fernandezfurt,Visa,Mobile,0
4167,11/01/2025 19:48,27.48,"Hines, Wright and Chambers",North Andrew,Discover,Desktop,0
4168,13/01/2025 04:18,9.98,Hendricks-Acosta,North Jesusville,MasterCard,Desktop,0
4169,24/01/2025 21:26,37.82,"Green, Bryan and Collins",South Karen,Discover,Mobile,0
4170,31/01/2025 02:11,10.16,Prince-Crosby,Lake Laura,Amex,Mobile,0
4171,27/01/2025 02:10,19.47,"Stevenson, Barton and Owen",West Amandatown,Discover,Mobile,0
4172,14/01/2025 04:15,436.9,Lynn-Anderson,Wileystad,Visa,Mobile,0
4173,02/01/2025 15:13,58.72,Chase-Smith,West Joyce,Discover,Mobile,0
4174,11/01/2025 14:37,75.9,Baker-Price,Gibsonbury,Amex,Tablet,0
4175,14/01/2025 07:18,206.85,Spencer Inc,Morrisonfort,Amex,Desktop,0
4176,03/01/2025 21:44,541.91,Mason PLC,Edwinside,MasterCard,Mobile,0
4177,04/02/2025 21:02,87.4,"Roy, Bishop and Jackson",North Donaldton,Amex,Tablet,0
4178,02/01/2025 19:27,167.38,Davis PLC,Paulafort,MasterCard,Mobile,0
4179,06/01/2025 10:48,39.59,Walsh-Ortiz,New Mario,Visa,Tablet,0
4180,12/01/2025 19:14,36.49,Sanchez Inc,Colemanstad,Amex,Mobile,0
4181,30/01/2025 05:04,51.53,"Carrillo, Velasquez and Perez",Cooleyborough,Discover,Desktop,0
4182,26/01/2025 13:16,111.63,"Dixon, Mitchell and Green",New Shanestad,Visa,Mobile,0
4183,29/01/2025 04:25,114.63,"Stevens, Arias and Castro",Williamshire,Discover,Mobile,0
4184,31/01/2025 06:51,37.87,"Goodman, Green and Bradley",Riosburgh,Discover,Desktop,0
4185,24/01/2025 20:02,14.3,Butler PLC,South Renee,Discover,Desktop,0
4186,08/01/2025 19:38,100.07,"Levy, Charles and Gillespie",Simontown,Visa,Mobile,0
4187,13/01/2025 19:45,13.73,Maxwell LLC,New Amandaville,Visa,Desktop,0
4188,16/01/2025 20:57,86.39,Charles Inc,Smithbury,Amex,Desktop,0
4189,06/01/2025 04:12,118.23,"Thornton, Moreno and Perry",Johnsonhaven,Discover,Tablet,0
4190,24/01/2025 12:13,120.6,Reed Inc,Fostertown,MasterCard,Desktop,0
4191,05/01/2025 17:20,140.03,Fields-Berry,Lauramouth,Amex,Desktop,0
4192,05/01/2025 23:45,206.25,Gregory-Butler,Port Paula,Visa,Mobile,0
4193,14/01/2025 04:39,69.31,"Kelly, Hunt and Smith",Lake Deanburgh,MasterCard,Mobile,0
4194,11/01/2025 05:58,131.03,"Richardson, Christensen and Martinez",North Amyborough,Visa,Tablet,0
4195,12/01/2025 22:24,96.54,"Mcmillan, Hanson and Lynn",Blackborough,MasterCard,Mobile,0
4196,05/01/2025 04:20,20.66,"Cobb, Morales and Brooks",Watkinsside,Amex,Desktop,0
4197,14/01/2025 06:42,2.6,Schroeder PLC,Sanchezton,MasterCard,Desktop,0
4198,21/01/2025 10:26,33.48,Potter-Webster,Lake Andrea,Amex,Desktop,0
4199,28/01/2025 09:31,58.53,Coleman Inc,Yorkfurt,Visa,Mobile,0
4200,31/01/2025 08:30,96,"Knight, Grant and Rowe",Garciachester,MasterCard,Desktop,0
4201,01/02/2025 20:15,189.68,Henry and Sons,East Connieburgh,Discover,Desktop,0
4202,02/01/2025 17:38,21.85,Lee-Hahn,East Rebecca,Discover,Tablet,0
4203,11/01/2025 10:56,13.42,"Klein, Watson and Mason",East Lori,Visa,Tablet,0
4204,02/02/2025 00:03,330.99,Smith LLC,Gainesbury,MasterCard,Tablet,0
4205,23/01/2025 01:05,11.43,Cruz-Moss,Lindsayport,Discover,Mobile,0
4206,03/02/2025 11:02,65.1,Garcia PLC,Davisfurt,Amex,Desktop,0
4207,10/01/2025 15:04,88.08,Glass PLC,Jordanfort,MasterCard,Desktop,0
4208,04/01/2025 23:47,77.95,Evans and Sons,West Erin,MasterCard,Desktop,0
4209,25/01/2025 02:01,9,"Smith, Pierce and Johnson",East Maryside,Discover,Tablet,0
4210,12/01/2025 01:28,5.87,Blankenship-Vincent,Port Daniel,Amex,Desktop,0
4211,02/01/2025 00:20,11.15,"Thomas, Fry and Allen",Port Dawn,Amex,Desktop,0
4212,31/01/2025 15:59,88.09,"Keller, Williams and Dyer",North Melissaview,Amex,Desktop,0
4213,15/01/2025 19:01,78.6,Washington-Bradley,Lake Kimberlyfurt,MasterCard,Desktop,0
4214,04/01/2025 21:55,26.62,Bauer and Sons,Port Amymouth,Visa,Desktop,0
4215,23/01/2025 16:39,101.55,"Ashley, Burgess and Drake",Robinsonborough,MasterCard,Mobile,0
4216,26/01/2025 12:52,171.52,Malone-Young,Wrighttown,MasterCard,Desktop,0
4217,10/01/2025 18:48,4.25,Lyons Inc,Edgarview,Discover,Mobile,0
4218,08/01/2025 13:10,68.94,"Mcmillan, Floyd and Garner",West Tarashire,Visa,Desktop,0
4219,01/01/2025 10:43,116.9,"Martin, Brown and Ramos",Kaisershire,Amex,Mobile,0
4220,17/01/2025 22:00,29.08,"Harrison, Meyer and Coffey",Hudsontown,Discover,Desktop,0
4221,28/01/2025 18:54,36.78,Johnston-Woodward,East Ronald,MasterCard,Desktop,0
4222,21/01/2025 17:44,95.1,"Howard, Huffman and Garcia",New Phillip,Visa,Desktop,0
4223,15/01/2025 19:17,228.21,Martin Group,East Ryan,Amex,Desktop,0
4224,30/01/2025 14:36,166.03,Nichols Group,West Michellefurt,Amex,Tablet,0
4225,24/01/2025 20:20,87.5,Oliver-Porter,Bethanyton,MasterCard,Desktop,0
4226,18/01/2025 17:51,131.02,"Gardner, Brock and Stafford",Bakermouth,Amex,Mobile,0
4227,12/01/2025 15:05,45.39,"Wallace, Douglas and Porter",West Brandon,Amex,Tablet,0
4228,08/01/2025 00:58,102.43,Martin Group,Port Kathryn,Visa,Tablet,0
4229,07/01/2025 21:16,62.77,Larsen-Blackburn,West Stephanie,Discover,Desktop,0
4230,06/01/2025 10:37,21.06,"Glover, Swanson and Caldwell",Millstown,Visa,Mobile,0
4231,16/01/2025 14:44,120.98,Brown-Reyes,North Margaret,Discover,Mobile,1
4232,05/02/2025 08:05,81.3,"Jenkins, Johnson and Hughes",Pamelaview,Discover,Tablet,0
4233,25/01/2025 19:34,44.41,"Harrison, Powell and Stephenson",Lawrenceberg,Discover,Mobile,0
4234,07/01/2025 09:32,242.29,"Miller, Johnson and Wagner",South David,Amex,Desktop,0
4235,02/01/2025 19:52,2.12,Woodward and Sons,Johnstonview,Visa,Desktop,0
4236,01/02/2025 04:49,37.95,"Martinez, Santos and Hahn",South Ronnie,Amex,Desktop,0
4237,05/02/2025 11:07,5.86,"Parker, Clark and Williams",New Danielfort,MasterCard,Desktop,0
4238,23/01/2025 23:45,145.47,Myers PLC,Daniellehaven,Visa,Desktop,0
4239,03/01/2025 15:47,121.1,Meyer Inc,Moorebury,Discover,Tablet,0
4240,01/02/2025 18:22,40.25,Phillips LLC,Georgeview,Amex,Desktop,0
4241,25/01/2025 10:47,112.6,Moore-Jordan,Martinezbury,Amex,Desktop,0
4242,15/01/2025 05:33,50.41,Day Ltd,East Lauren,Visa,Tablet,0
4243,09/01/2025 22:05,141.16,"Martin, Jones and Harrell",Nelsonfurt,Visa,Tablet,0
4244,03/01/2025 19:34,60.55,Mercer Ltd,Colleenside,Discover,Tablet,0
4245,06/01/2025 19:55,53.15,Mendez Group,New Ronaldburgh,Discover,Mobile,0
4246,05/02/2025 09:29,272.92,Johnson-Flores,South Sarah,MasterCard,Mobile,0
4247,31/01/2025 13:19,28.89,Pena Group,New Stevenland,Discover,Desktop,0
4248,12/01/2025 22:46,12.83,Holt Inc,Port Michelle,Amex,Desktop,0
4249,04/02/2025 10:49,87.84,"Bowman, Simmons and Sanchez",New Gregorychester,MasterCard,Desktop,0
4250,01/02/2025 03:56,348.42,Carter-Bass,West Andrew,MasterCard,Mobile,0
4251,21/01/2025 18:08,47.46,"Gardner, Leonard and Anderson",Zimmermantown,MasterCard,Desktop,0
4252,01/02/2025 22:39,6.4,Warren-Mora,Laurafort,Visa,Desktop,0
4253,06/01/2025 07:14,41.45,Aguilar Inc,North Richardmouth,Discover,Mobile,0
4254,10/01/2025 15:31,70.51,"Rodriguez, Martinez and Mckee",Torresmouth,MasterCard,Tablet,0
4255,04/01/2025 14:14,17.66,Hernandez Inc,East Franciscoport,Visa,Mobile,0
4256,24/01/2025 18:05,107.32,Brooks-French,West Nataliemouth,Visa,Desktop,0
4257,01/01/2025 05:21,609.66,Ryan LLC,New Maryfort,MasterCard,Mobile,0
4258,04/01/2025 11:47,60.1,Fuller LLC,Lake Jesus,MasterCard,Tablet,0
4259,30/01/2025 17:14,43.81,Lambert and Sons,Hodgesside,Amex,Tablet,0
4260,18/01/2025 06:20,51.2,"Wheeler, King and Anderson",Port Summerburgh,MasterCard,Tablet,0
4261,27/01/2025 13:06,12.23,Barnes-Burns,Port Seanshire,Amex,Tablet,0
4262,17/01/2025 11:06,214.79,Rivas Ltd,Lake Cynthia,MasterCard,Tablet,0
4263,05/01/2025 23:38,53.58,Martinez Ltd,Melissafort,MasterCard,Tablet,0
4264,03/02/2025 07:38,48.98,"Eaton, Adams and Hudson",Galvantown,Discover,Desktop,0
4265,19/01/2025 13:12,107.79,"Nunez, Ayers and Rodriguez",North Robert,MasterCard,Desktop,0
4266,05/01/2025 05:07,58.35,Abbott-Morgan,East Adriennestad,MasterCard,Mobile,0
4267,08/01/2025 18:00,104.48,"Simpson, Rose and Hickman",North Katelyn,Amex,Desktop,0
4268,08/01/2025 15:04,6.34,Robbins PLC,South Douglasland,Amex,Tablet,0
4269,02/01/2025 07:59,168.05,Meyer-Wilson,Susanmouth,Discover,Desktop,0
4270,04/01/2025 07:25,282.18,Dunn LLC,West Jamie,MasterCard,Mobile,0
4271,22/01/2025 14:48,104.63,Palmer LLC,West Krista,MasterCard,Tablet,0
4272,17/01/2025 07:34,309.15,Reed and Sons,Jameshaven,Amex,Desktop,0
4273,03/02/2025 12:16,16.42,Powell Ltd,Michelleport,Visa,Desktop,0
4274,15/01/2025 16:25,64.9,Tran-Martinez,Brianberg,Visa,Mobile,0
4275,17/01/2025 04:32,92.08,"Hardin, Savage and Williams",South Christopherchester,Visa,Tablet,0
4276,11/01/2025 18:15,87.16,Wiggins-Gutierrez,Lake Kelsey,Amex,Mobile,0
4277,01/02/2025 12:51,51.33,Short Ltd,Conradbury,Amex,Tablet,0
4278,24/01/2025 10:07,41.26,Ferguson and Sons,Wrightland,Visa,Tablet,0
4279,26/01/2025 16:42,13.56,Long and Sons,South Joshua,Visa,Desktop,0
4280,29/01/2025 17:41,49.72,"Wilson, Figueroa and Guzman",Katherineshire,MasterCard,Mobile,0
4281,17/01/2025 15:03,17.75,Chandler-Stanton,New Valeriemouth,Amex,Mobile,0
4282,08/01/2025 15:30,132.56,"Vazquez, Brown and Ramirez",Daviestown,Amex,Mobile,0
4283,04/02/2025 23:42,23.42,Bailey Inc,West Steven,Visa,Tablet,0
4284,02/02/2025 07:30,6.04,Patton-Clark,Deborahfurt,Visa,Mobile,0
4285,04/01/2025 09:59,80.38,Webster-James,North Jacqueline,Discover,Tablet,0
4286,28/01/2025 01:25,90.44,"Faulkner, Taylor and Hutchinson",Port Bethburgh,Amex,Mobile,0
4287,04/01/2025 17:11,205.5,"Murray, Everett and Rodgers",Ericaport,Discover,Mobile,0
4288,24/01/2025 08:53,86.03,Miller-Rogers,Mendozaborough,MasterCard,Desktop,0
4289,10/01/2025 19:28,42.39,"Bishop, Adams and Guerrero",Wallsmouth,Discover,Mobile,0
4290,20/01/2025 21:32,162.46,"Williams, Butler and Garcia",Blanchardhaven,Visa,Desktop,0
4291,31/01/2025 17:59,77.71,Bradshaw PLC,East Catherine,Amex,Desktop,0
4292,10/01/2025 08:03,8.26,Gilbert-Gillespie,Beverlybury,Amex,Tablet,0
4293,21/01/2025 01:06,83.44,Williams-Collins,Ellisborough,Discover,Mobile,0
4294,20/01/2025 10:45,238.62,Townsend Inc,East Ryanside,Discover,Mobile,0
4295,02/02/2025 21:45,50.47,Frye and Sons,New Anthonystad,MasterCard,Mobile,0
4296,04/01/2025 19:02,35.14,Mccall-Brown,East Alan,MasterCard,Desktop,0
4297,02/02/2025 03:01,15.49,Guzman Inc,Paigeview,Visa,Mobile,0
4298,09/01/2025 09:26,16.42,Shelton-Munoz,New Jessicastad,Visa,Tablet,0
4299,07/01/2025 08:50,56.7,"Young, Good and Jackson",New Sabrinaburgh,Visa,Tablet,0
4300,05/01/2025 09:47,90.55,Bishop-Perry,New Angelaburgh,Discover,Mobile,0
4301,25/01/2025 17:37,8.41,Perry and Sons,Michellechester,Discover,Desktop,1
4302,25/01/2025 08:38,280.62,James-Cummings,Lake Jessica,Amex,Tablet,0
4303,09/01/2025 21:43,140.7,"Schultz, Hernandez and Gallagher",Lindaberg,Visa,Tablet,0
4304,09/01/2025 17:54,88.34,"Davis, Lopez and Griffin",Stoneport,Discover,Desktop,0
4305,15/01/2025 04:24,176.28,Simmons Group,New Matthew,Amex,Tablet,0
4306,22/01/2025 06:35,8.36,"Gilmore, Foley and Smith",Matthewbury,Visa,Desktop,0
4307,10/01/2025 07:06,64.79,Brooks LLC,West Corey,MasterCard,Tablet,0
4308,12/01/2025 07:02,99.45,"Andrews, Chase and Pearson",South Karenburgh,MasterCard,Desktop,0
4309,04/02/2025 01:07,176.41,Woodard-Hughes,Feliciahaven,Discover,Tablet,0
4310,17/01/2025 12:25,153,Martinez-Johnson,Nicholsbury,Amex,Mobile,0
4311,11/01/2025 14:21,32.44,Mccarthy LLC,Alanbury,MasterCard,Tablet,0
4312,01/01/2025 17:33,282.82,Miller Inc,North Terri,Amex,Tablet,0
4313,20/01/2025 08:09,13.28,Montgomery PLC,Lake Williamville,Amex,Mobile,0
4314,14/01/2025 02:05,208.05,"Perry, King and Fisher",Suttonfurt,MasterCard,Mobile,0
4315,06/01/2025 23:11,353.84,Hardin-Allen,Keithview,Amex,Mobile,0
4316,01/02/2025 08:36,19.5,"Villa, Olson and Lee",East Anthonyview,MasterCard,Mobile,0
4317,12/01/2025 06:16,128.04,"Weber, Werner and Long",West Renee,Discover,Desktop,0
4318,07/01/2025 07:38,4.11,"Douglas, Russo and Chandler",Russellborough,Visa,Desktop,0
4319,02/01/2025 21:32,51.99,"Bishop, Lee and Smith",Port Cassandraborough,Visa,Tablet,0
4320,27/01/2025 20:09,72.63,Melton-Martinez,East David,Discover,Tablet,0
4321,04/01/2025 12:14,86.9,Lyons-Jackson,Rodrigueztown,MasterCard,Tablet,0
4322,04/01/2025 14:36,274.79,"Parsons, Pitts and Griffin",West Mark,MasterCard,Desktop,0
4323,02/01/2025 13:21,111.55,Fry Inc,West April,MasterCard,Tablet,0
4324,28/01/2025 05:46,65.64,"Stone, Mahoney and Zhang",Michaelmouth,MasterCard,Tablet,0
4325,04/02/2025 20:34,165.9,Jones-Velasquez,Andrewstad,Discover,Desktop,0
4326,06/01/2025 23:53,300.64,"Burns, Baldwin and Andersen",New Jenniferberg,Visa,Tablet,0
4327,27/01/2025 02:24,2.23,Snyder-Medina,Angelamouth,Amex,Desktop,0
4328,24/01/2025 02:22,404.68,"Chase, Williams and Hamilton",New Rebecca,Amex,Desktop,0
4329,03/01/2025 15:35,9.01,"Brown, Cowan and Murray",Craigchester,Visa,Mobile,0
4330,09/01/2025 01:41,168.41,"Johnson, Wheeler and Perkins",Lake Brandi,Discover,Mobile,0
4331,29/01/2025 18:28,32.9,"Bailey, Griffith and Morales",South Samuelmouth,Amex,Desktop,0
4332,26/01/2025 07:25,14.18,Stewart-Smith,Kramerville,Visa,Desktop,0
4333,14/01/2025 20:38,57.96,Lowe-Alexander,Markberg,Discover,Mobile,0
4334,19/01/2025 15:37,103.27,Proctor and Sons,Christophertown,Amex,Tablet,0
4335,05/01/2025 02:18,47.96,"Jones, Gonzales and Collier",South Sarahfort,MasterCard,Tablet,0
4336,19/01/2025 00:19,5.61,"White, Cummings and Gross",New Josephmouth,MasterCard,Tablet,0
4337,31/01/2025 02:33,91.49,"Foster, Wagner and Dunn",Ramirezbury,Discover,Desktop,1
4338,01/02/2025 11:25,232.69,Harrell LLC,New Kevin,MasterCard,Mobile,0
4339,30/01/2025 07:08,48.32,Collins-Johns,East Michaelburgh,Discover,Tablet,0
4340,19/01/2025 15:31,24.38,Mendoza Group,East Heatherfurt,Visa,Mobile,0
4341,06/01/2025 06:00,58.44,Schneider-Torres,Lake Krista,Visa,Mobile,0
4342,02/01/2025 02:41,4.96,"Ellison, Carter and York",Sandrafurt,Amex,Desktop,0
4343,04/01/2025 21:48,171.75,Rivera Ltd,Kirbyside,Discover,Tablet,0
4344,12/01/2025 13:51,175.07,Graves-Skinner,West Rickyfurt,Amex,Mobile,0
4345,26/01/2025 18:36,88.67,Boyd LLC,Lake Jefferymouth,Amex,Desktop,0
4346,05/02/2025 19:30,43.56,Pope-Miller,South Debra,Visa,Desktop,0
4347,21/01/2025 02:20,160.84,Morris LLC,Reginamouth,Amex,Desktop,0
4348,28/01/2025 17:02,80.9,Peters-Herrera,Mikeborough,MasterCard,Tablet,0
4349,24/01/2025 23:19,174.83,Butler-Oconnor,East Tiffany,Amex,Tablet,0
4350,01/02/2025 06:04,99.82,"Hayes, Willis and Bell",Andreastad,Discover,Desktop,0
4351,26/01/2025 22:30,153.44,Jensen Group,Lake Christy,MasterCard,Tablet,0
4352,28/01/2025 06:44,91.27,"Davis, Rose and Foster",Jonesmouth,Visa,Tablet,0
4353,24/01/2025 14:30,53.47,Acosta and Sons,Natashaland,Discover,Mobile,0
4354,12/01/2025 09:13,316.88,Williams Ltd,East Tracystad,MasterCard,Desktop,0
4355,10/01/2025 07:12,77.9,White-Shannon,Lake Jessicaville,Discover,Desktop,0
4356,31/01/2025 02:47,92.91,Nicholson-Johnson,Lake Derrickmouth,MasterCard,Tablet,0
4357,06/01/2025 23:58,24.91,Mcclure PLC,Samanthaton,Discover,Desktop,0
4358,24/01/2025 10:08,98.26,"Rivera, Adams and Davis",New Jeffreyberg,Discover,Desktop,0
4359,11/01/2025 09:08,84.77,Vazquez PLC,Adamstad,MasterCard,Desktop,0
4360,05/02/2025 01:57,20.44,Matthews LLC,North Davidton,Visa,Tablet,0
4361,29/01/2025 20:07,6.14,Velez-Sullivan,South Theresastad,Visa,Tablet,0
4362,05/02/2025 02:45,92.72,"Martinez, Powell and Gray",Juliestad,Discover,Tablet,0
4363,17/01/2025 09:14,144.26,Jackson Ltd,Jessicaville,Discover,Mobile,0
4364,05/01/2025 00:14,74.11,Long-Chambers,Baileyshire,Visa,Desktop,1
4365,13/01/2025 00:59,25.72,"Bradley, Bradley and Lewis",Jeanneview,Visa,Mobile,0
4366,02/01/2025 06:14,109.82,Hall Group,West April,Amex,Tablet,0
4367,14/01/2025 01:55,8.35,Buck PLC,East Sherry,Visa,Mobile,0
4368,13/01/2025 20:08,58.31,Castro-Nicholson,Tinaborough,Discover,Desktop,0
4369,24/01/2025 22:20,17.84,"Lynch, Matthews and Hopkins",South Rhonda,MasterCard,Desktop,1
4370,17/01/2025 16:38,20.39,Greene-Hayden,Meganburgh,Visa,Tablet,0
4371,14/01/2025 17:30,22.6,"Ball, Buchanan and Austin",Macdonaldmouth,Amex,Tablet,0
4372,06/01/2025 07:22,48.89,Johnson PLC,North Rodney,Amex,Mobile,0
4373,01/02/2025 16:54,5.25,Fernandez LLC,Crystalfort,Amex,Tablet,0
4374,08/01/2025 13:45,50.72,"Martinez, Alexander and Curry",West Gabrielle,MasterCard,Mobile,0
